DATA ELABORAZIONE,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
28-08-2023,BASILICATA,POTENZA,076044,MARATEA,4754
28-08-2023,BASILICATA,POTENZA,076045,MARSICO NUOVO,3846
28-08-2023,BASILICATA,POTENZA,076046,MARSICOVETERE,5719
28-08-2023,BASILICATA,POTENZA,076047,MASCHITO,1472
28-08-2023,BASILICATA,POTENZA,076048,MELFI,17282
28-08-2023,BASILICATA,POTENZA,076049,MISSANELLO,484
28-08-2023,BASILICATA,POTENZA,076050,MOLITERNO,3569
28-08-2023,BASILICATA,POTENZA,076051,MONTEMILONE,1404
28-08-2023,BASILICATA,POTENZA,076052,MONTEMURRO,1084
28-08-2023,BASILICATA,POTENZA,076053,MURO LUCANO,4964
28-08-2023,BASILICATA,POTENZA,076054,NEMOLI,1373
28-08-2023,BASILICATA,POTENZA,076055,NOEPOLI,744
28-08-2023,BASILICATA,POTENZA,076056,OPPIDO LUCANO,3557
28-08-2023,BASILICATA,POTENZA,076057,PALAZZO SAN GERVASIO,4460
28-08-2023,BASILICATA,POTENZA,076100,PATERNO,3059
28-08-2023,BASILICATA,POTENZA,076058,PESCOPAGANO,1670
28-08-2023,BASILICATA,POTENZA,076059,PICERNO,5648
28-08-2023,BASILICATA,POTENZA,076060,PIETRAGALLA,3853
28-08-2023,BASILICATA,POTENZA,076061,PIETRAPERTOSA,888
28-08-2023,BASILICATA,POTENZA,076062,PIGNOLA,6827
28-08-2023,BASILICATA,POTENZA,076063,POTENZA,64705
28-08-2023,BASILICATA,POTENZA,076064,RAPOLLA,4188
28-08-2023,BASILICATA,POTENZA,076065,RAPONE,854
28-08-2023,BASILICATA,POTENZA,076066,RIONERO IN VULTURE,12672
28-08-2023,BASILICATA,POTENZA,076067,RIPACANDIDA,1571
28-08-2023,BASILICATA,POTENZA,076068,RIVELLO,2564
28-08-2023,BASILICATA,POTENZA,076069,ROCCANOVA,1323
28-08-2023,BASILICATA,POTENZA,076070,ROTONDA,3208
28-08-2023,BASILICATA,POTENZA,076071,RUOTI,3255
28-08-2023,BASILICATA,POTENZA,076072,RUVO DEL MONTE,985
28-08-2023,BASILICATA,POTENZA,076073,SAN CHIRICO NUOVO,1151
28-08-2023,BASILICATA,POTENZA,076074,SAN CHIRICO RAPARO,915
28-08-2023,BASILICATA,POTENZA,076075,SAN COSTANTINO ALBANESE,604
28-08-2023,BASILICATA,POTENZA,076076,SAN FELE,2590
28-08-2023,BASILICATA,POTENZA,076077,SAN MARTINO D'AGRI,648
28-08-2023,BASILICATA,POTENZA,076020,SAN PAOLO ALBANESE,214
28-08-2023,BASILICATA,POTENZA,076078,SAN SEVERINO LUCANO,1375
28-08-2023,BASILICATA,POTENZA,076079,SANT'ANGELO LE FRATTE,1318
28-08-2023,BASILICATA,POTENZA,076080,SANT'ARCANGELO,6076
28-08-2023,BASILICATA,POTENZA,076081,SARCONI,1431
28-08-2023,BASILICATA,POTENZA,076082,SASSO DI CASTALDA,734
28-08-2023,BASILICATA,POTENZA,076083,SATRIANO DI LUCANIA,2260
28-08-2023,BASILICATA,POTENZA,076084,SAVOIA DI LUCANIA,998
28-08-2023,BASILICATA,POTENZA,076085,SENISE,6609
28-08-2023,BASILICATA,POTENZA,076086,SPINOSO,1325
28-08-2023,BASILICATA,POTENZA,076087,TEANA,518
28-08-2023,BASILICATA,POTENZA,076088,TERRANOVA DI POLLINO,1019
28-08-2023,BASILICATA,POTENZA,076089,TITO,7106
28-08-2023,BASILICATA,POTENZA,076090,TOLVE,2967
28-08-2023,BASILICATA,POTENZA,076091,TRAMUTOLA,2906
28-08-2023,BASILICATA,POTENZA,076092,TRECCHINA,2165
28-08-2023,BASILICATA,POTENZA,076093,TRIVIGNO,587
28-08-2023,BASILICATA,POTENZA,076094,VAGLIO BASILICATA,1865
28-08-2023,BASILICATA,POTENZA,076095,VENOSA,11020
28-08-2023,BASILICATA,POTENZA,076096,VIETRI DI POTENZA,2668
28-08-2023,BASILICATA,POTENZA,076097,VIGGIANELLO,2716
28-08-2023,BASILICATA,POTENZA,076098,VIGGIANO,3278
28-08-2023,CALABRIA,CATANZARO,079002,ALBI,792
28-08-2023,CALABRIA,CATANZARO,079003,AMARONI,1676
28-08-2023,CALABRIA,CATANZARO,079004,AMATO,791
28-08-2023,CALABRIA,CATANZARO,079005,ANDALI,623
28-08-2023,CALABRIA,CATANZARO,079007,ARGUSTO,431
28-08-2023,CALABRIA,CATANZARO,079008,BADOLATO,2881
28-08-2023,CALABRIA,CATANZARO,079009,BELCASTRO,1273
28-08-2023,CALABRIA,CATANZARO,079011,BORGIA,7319
28-08-2023,CALABRIA,CATANZARO,079012,BOTRICELLO,5099
28-08-2023,CALABRIA,CATANZARO,079017,CARAFFA DI CATANZARO,1734
28-08-2023,CALABRIA,CATANZARO,079018,CARDINALE,1867
28-08-2023,CALABRIA,CATANZARO,079020,CARLOPOLI,1366
28-08-2023,CALABRIA,CATANZARO,079023,CATANZARO,85219
28-08-2023,CALABRIA,CATANZARO,079024,CENADI,513
28-08-2023,CALABRIA,CATANZARO,079025,CENTRACHE,357
28-08-2023,CALABRIA,CATANZARO,079027,CERVA,1077
28-08-2023,CALABRIA,CATANZARO,079029,CHIARAVALLE CENTRALE,5157
28-08-2023,CALABRIA,CATANZARO,079030,CICALA,858
28-08-2023,CALABRIA,CATANZARO,079033,CONFLENTI,1338
28-08-2023,CALABRIA,CATANZARO,079034,CORTALE,1903
28-08-2023,CALABRIA,CATANZARO,079036,CROPANI,4802
28-08-2023,CALABRIA,CATANZARO,079039,CURINGA,6654
28-08-2023,CALABRIA,CATANZARO,079042,DAVOLI,5710
28-08-2023,CALABRIA,CATANZARO,079043,DECOLLATURA,2912
28-08-2023,CALABRIA,CATANZARO,079047,FALERNA,4064
28-08-2023,CALABRIA,CATANZARO,079048,FEROLETO ANTICO,1972
28-08-2023,CALABRIA,CATANZARO,079052,FOSSATO SERRALTA,547
28-08-2023,CALABRIA,CATANZARO,079055,GAGLIATO,438
28-08-2023,CALABRIA,CATANZARO,079056,GASPERINA,1911
28-08-2023,CALABRIA,CATANZARO,079058,GIMIGLIANO,2997
28-08-2023,CALABRIA,CATANZARO,079059,GIRIFALCO,5535
28-08-2023,CALABRIA,CATANZARO,079060,GIZZERIA,5504
28-08-2023,CALABRIA,CATANZARO,079061,GUARDAVALLE,4273
28-08-2023,CALABRIA,CATANZARO,079063,ISCA SULLO IONIO,1483
28-08-2023,CALABRIA,CATANZARO,079065,JACURSO,532
28-08-2023,CALABRIA,CATANZARO,079160,LAMEZIA TERME,68945
28-08-2023,CALABRIA,CATANZARO,079068,MAGISANO,1116
28-08-2023,CALABRIA,CATANZARO,079069,MAIDA,4671
28-08-2023,CALABRIA,CATANZARO,079071,MARCEDUSA,368
28-08-2023,CALABRIA,CATANZARO,079072,MARCELLINARA,2179
28-08-2023,CALABRIA,CATANZARO,079073,MARTIRANO,832
28-08-2023,CALABRIA,CATANZARO,079074,MARTIRANO LOMBARDO,952
28-08-2023,CALABRIA,CATANZARO,079077,MIGLIERINA,708
28-08-2023,CALABRIA,CATANZARO,079080,MONTAURO,1861
28-08-2023,CALABRIA,CATANZARO,079081,MONTEPAONE,5879
28-08-2023,CALABRIA,CATANZARO,079083,MOTTA SANTA LUCIA,798
28-08-2023,CALABRIA,CATANZARO,079087,NOCERA TERINESE,4813
28-08-2023,CALABRIA,CATANZARO,079088,OLIVADI,489
28-08-2023,CALABRIA,CATANZARO,079089,PALERMITI,1109
28-08-2023,CALABRIA,CATANZARO,079092,PENTONE,1866
28-08-2023,CALABRIA,CATANZARO,079094,PETRIZZI,1007
28-08-2023,CALABRIA,CATANZARO,079095,PETRONÀ,2398
28-08-2023,CALABRIA,CATANZARO,079096,PIANOPOLI,2573
28-08-2023,CALABRIA,CATANZARO,079099,PLATANIA,1979
28-08-2023,CALABRIA,CATANZARO,079108,SAN FLORO,700
28-08-2023,CALABRIA,CATANZARO,079110,SAN MANGO D'AQUINO,1453
28-08-2023,CALABRIA,CATANZARO,079114,SAN PIETRO A MAIDA,3828
28-08-2023,CALABRIA,CATANZARO,079115,SAN PIETRO APOSTOLO,1509
28-08-2023,CALABRIA,CATANZARO,079116,SAN SOSTENE,1419
28-08-2023,CALABRIA,CATANZARO,079122,SAN VITO SULLO IONIO,1612
28-08-2023,CALABRIA,CATANZARO,079118,SANT'ANDREA APOSTOLO DELLO IONIO,1716
28-08-2023,CALABRIA,CATANZARO,079117,SANTA CATERINA DELLO IONIO,2019
28-08-2023,CALABRIA,CATANZARO,079123,SATRIANO,3433
28-08-2023,CALABRIA,CATANZARO,079126,SELLIA,482
28-08-2023,CALABRIA,CATANZARO,079127,SELLIA MARINA,7789
28-08-2023,CALABRIA,CATANZARO,079129,SERRASTRETTA,2930
28-08-2023,CALABRIA,CATANZARO,079130,SERSALE,4315
28-08-2023,CALABRIA,CATANZARO,079131,SETTINGIANO,3297
28-08-2023,CALABRIA,CATANZARO,079133,SIMERI CRICHI,4846
28-08-2023,CALABRIA,CATANZARO,079134,SORBO SAN BASILE,742
28-08-2023,CALABRIA,CATANZARO,079137,SOVERATO,8805
28-08-2023,CALABRIA,CATANZARO,079138,SOVERIA MANNELLI,2834
28-08-2023,CALABRIA,CATANZARO,079139,SOVERIA SIMERI,1461
28-08-2023,CALABRIA,CATANZARO,079142,SQUILLACE,3624
28-08-2023,CALABRIA,CATANZARO,079143,STALETTÌ,2465
28-08-2023,CALABRIA,CATANZARO,079146,TAVERNA,2530
28-08-2023,CALABRIA,CATANZARO,079147,TIRIOLO,3596
28-08-2023,CALABRIA,CATANZARO,079148,TORRE DI RUGGIERO,950
28-08-2023,CALABRIA,CATANZARO,079151,VALLEFIORITA,1519
28-08-2023,CALABRIA,CATANZARO,079157,ZAGARISE,1425
28-08-2023,CALABRIA,COSENZA,078001,ACQUAFORMOSA,973
28-08-2023,CALABRIA,COSENZA,078002,ACQUAPPESA,1780
28-08-2023,CALABRIA,COSENZA,078003,ACRI,19020
28-08-2023,CALABRIA,COSENZA,078004,AIELLO CALABRO,1462
28-08-2023,CALABRIA,COSENZA,078005,AIETA,749
28-08-2023,CALABRIA,COSENZA,078006,ALBIDONA,1130
28-08-2023,CALABRIA,COSENZA,078007,ALESSANDRIA DEL CARRETTO,357
28-08-2023,CALABRIA,COSENZA,078008,ALTILIA,688
28-08-2023,CALABRIA,COSENZA,078009,ALTOMONTE,4130
28-08-2023,CALABRIA,COSENZA,078010,AMANTEA,14151
28-08-2023,CALABRIA,COSENZA,078011,AMENDOLARA,2730
28-08-2023,CALABRIA,COSENZA,078012,APRIGLIANO,2555
28-08-2023,CALABRIA,COSENZA,078013,BELMONTE CALABRO,1837
28-08-2023,CALABRIA,COSENZA,078014,BELSITO,887
28-08-2023,CALABRIA,COSENZA,078015,BELVEDERE MARITTIMO,9198
28-08-2023,CALABRIA,COSENZA,078016,BIANCHI,1187
28-08-2023,CALABRIA,COSENZA,078017,BISIGNANO,9846
28-08-2023,CALABRIA,COSENZA,078018,BOCCHIGLIERO,1103
28-08-2023,CALABRIA,COSENZA,078019,BONIFATI,2651
28-08-2023,CALABRIA,COSENZA,078020,BUONVICINO,2015
28-08-2023,CALABRIA,COSENZA,078021,CALOPEZZATI,1312
28-08-2023,CALABRIA,COSENZA,078022,CALOVETO,1098
28-08-2023,CALABRIA,COSENZA,078023,CAMPANA,1480
28-08-2023,CALABRIA,COSENZA,078024,CANNA,623
28-08-2023,CALABRIA,COSENZA,078025,CARIATI,7882
28-08-2023,CALABRIA,COSENZA,078026,CAROLEI,3139
28-08-2023,CALABRIA,COSENZA,078027,CARPANZANO,203
28-08-2023,CALABRIA,COSENZA,078156,CASALI DEL MANCO,9551
28-08-2023,CALABRIA,COSENZA,078029,CASSANO ALL'IONIO,17186
28-08-2023,CALABRIA,COSENZA,078030,CASTIGLIONE COSENTINO,2819
28-08-2023,CALABRIA,COSENZA,078031,CASTROLIBERO,9287
28-08-2023,CALABRIA,COSENZA,078032,CASTROREGIO,222
28-08-2023,CALABRIA,COSENZA,078033,CASTROVILLARI,20959
28-08-2023,CALABRIA,COSENZA,078034,CELICO,2710
28-08-2023,CALABRIA,COSENZA,078035,CELLARA,478
28-08-2023,CALABRIA,COSENZA,078036,CERCHIARA DI CALABRIA,2221
28-08-2023,CALABRIA,COSENZA,078037,CERISANO,2946
28-08-2023,CALABRIA,COSENZA,078038,CERVICATI,781
28-08-2023,CALABRIA,COSENZA,078039,CERZETO,1250
28-08-2023,CALABRIA,COSENZA,078040,CETRARO,9598
28-08-2023,CALABRIA,COSENZA,078041,CIVITA,815
28-08-2023,CALABRIA,COSENZA,078042,CLETO,1255
28-08-2023,CALABRIA,COSENZA,078043,COLOSIMI,1118
28-08-2023,CALABRIA,COSENZA,078157,CORIGLIANO-ROSSANO,77516
28-08-2023,CALABRIA,COSENZA,078045,COSENZA,65521
28-08-2023,CALABRIA,COSENZA,078046,CROPALATI,1008
28-08-2023,CALABRIA,COSENZA,078047,CROSIA,10100
28-08-2023,CALABRIA,COSENZA,078048,DIAMANTE,5095
28-08-2023,CALABRIA,COSENZA,078049,DIPIGNANO,4105
28-08-2023,CALABRIA,COSENZA,078050,DOMANICO,943
28-08-2023,CALABRIA,COSENZA,078051,FAGNANO CASTELLO,3456
28-08-2023,CALABRIA,COSENZA,078052,FALCONARA ALBANESE,1514
28-08-2023,CALABRIA,COSENZA,078053,FIGLINE VEGLIATURO,1139
28-08-2023,CALABRIA,COSENZA,078054,FIRMO,1886
28-08-2023,CALABRIA,COSENZA,078055,FIUMEFREDDO BRUZIO,3079
28-08-2023,CALABRIA,COSENZA,078056,FRANCAVILLA MARITTIMA,2800
28-08-2023,CALABRIA,COSENZA,078057,FRASCINETO,1882
28-08-2023,CALABRIA,COSENZA,078058,FUSCALDO,8061
28-08-2023,CALABRIA,COSENZA,078059,GRIMALDI,1571
28-08-2023,CALABRIA,COSENZA,078060,GRISOLIA,2260
28-08-2023,CALABRIA,COSENZA,078061,GUARDIA PIEMONTESE,1866
28-08-2023,CALABRIA,COSENZA,078062,LAGO,2338
28-08-2023,CALABRIA,COSENZA,078063,LAINO BORGO,1708
28-08-2023,CALABRIA,COSENZA,078064,LAINO CASTELLO,769
28-08-2023,CALABRIA,COSENZA,078065,LAPPANO,873
28-08-2023,CALABRIA,COSENZA,078066,LATTARICO,3795
28-08-2023,CALABRIA,COSENZA,078067,LONGOBARDI,2801
28-08-2023,CALABRIA,COSENZA,078068,LONGOBUCCO,2590
28-08-2023,CALABRIA,COSENZA,078069,LUNGRO,2202
28-08-2023,CALABRIA,COSENZA,078070,LUZZI,8941
28-08-2023,CALABRIA,COSENZA,078071,MAIERÀ,1140
28-08-2023,CALABRIA,COSENZA,078072,MALITO,728
28-08-2023,CALABRIA,COSENZA,078073,MALVITO,1650
28-08-2023,CALABRIA,COSENZA,078074,MANDATORICCIO,2645
28-08-2023,CALABRIA,COSENZA,078075,MANGONE,1929
28-08-2023,CALABRIA,COSENZA,078076,MARANO MARCHESATO,3379
28-08-2023,CALABRIA,COSENZA,078077,MARANO PRINCIPATO,3065
28-08-2023,CALABRIA,COSENZA,078078,MARZI,968
28-08-2023,CALABRIA,COSENZA,078079,MENDICINO,9192
28-08-2023,CALABRIA,COSENZA,078080,MONGRASSANO,1485
28-08-2023,CALABRIA,COSENZA,078081,MONTALTO UFFUGO,20584
28-08-2023,CALABRIA,COSENZA,078082,MONTEGIORDANO,1572
28-08-2023,CALABRIA,COSENZA,078083,MORANO CALABRO,4006
28-08-2023,CALABRIA,COSENZA,078084,MORMANNO,2616
28-08-2023,CALABRIA,COSENZA,078085,MOTTAFOLLONE,1090
28-08-2023,CALABRIA,COSENZA,078086,NOCARA,314
28-08-2023,CALABRIA,COSENZA,078087,ORIOLO,1860
28-08-2023,CALABRIA,COSENZA,078088,ORSOMARSO,1099
28-08-2023,CALABRIA,COSENZA,078089,PALUDI,974
28-08-2023,CALABRIA,COSENZA,078090,PANETTIERI,313
28-08-2023,CALABRIA,COSENZA,078091,PAOLA,15085
28-08-2023,CALABRIA,COSENZA,078092,PAPASIDERO,605
28-08-2023,CALABRIA,COSENZA,078093,PARENTI,2020
28-08-2023,CALABRIA,COSENZA,078094,PATERNO CALABRO,1371
28-08-2023,CALABRIA,COSENZA,078096,PEDIVIGLIANO,730
28-08-2023,CALABRIA,COSENZA,078097,PIANE CRATI,1350
28-08-2023,CALABRIA,COSENZA,078098,PIETRAFITTA,1173
28-08-2023,CALABRIA,COSENZA,078099,PIETRAPAOLA,1015
28-08-2023,CALABRIA,COSENZA,078100,PLATACI,648
28-08-2023,CALABRIA,COSENZA,078101,PRAIA A MARE,6500
28-08-2023,CALABRIA,COSENZA,078102,RENDE,37832
28-08-2023,CALABRIA,COSENZA,078103,ROCCA IMPERIALE,3193
28-08-2023,CALABRIA,COSENZA,078104,ROGGIANO GRAVINA,6942
28-08-2023,CALABRIA,COSENZA,078105,ROGLIANO,5242
28-08-2023,CALABRIA,COSENZA,078106,ROSE,4231
28-08-2023,CALABRIA,COSENZA,078107,ROSETO CAPO SPULICO,1908
28-08-2023,CALABRIA,COSENZA,078109,ROTA GRECA,963
28-08-2023,CALABRIA,COSENZA,078110,ROVITO,3027
28-08-2023,CALABRIA,COSENZA,078111,SAN BASILE,920
28-08-2023,CALABRIA,COSENZA,078112,SAN BENEDETTO ULLANO,1393
28-08-2023,CALABRIA,COSENZA,078113,SAN COSMO ALBANESE,566
28-08-2023,CALABRIA,COSENZA,078114,SAN DEMETRIO CORONE,3146
28-08-2023,CALABRIA,COSENZA,078115,SAN DONATO DI NINEA,1112
28-08-2023,CALABRIA,COSENZA,078116,SAN FILI,2517
28-08-2023,CALABRIA,COSENZA,078118,SAN GIORGIO ALBANESE,1318
28-08-2023,CALABRIA,COSENZA,078119,SAN GIOVANNI IN FIORE,15996
28-08-2023,CALABRIA,COSENZA,078120,SAN LORENZO BELLIZZI,517
28-08-2023,CALABRIA,COSENZA,078121,SAN LORENZO DEL VALLO,3104
28-08-2023,CALABRIA,COSENZA,078122,SAN LUCIDO,7146
28-08-2023,CALABRIA,COSENZA,078123,SAN MARCO ARGENTANO,7054
28-08-2023,CALABRIA,COSENZA,078124,SAN MARTINO DI FINITA,961
28-08-2023,CALABRIA,COSENZA,078125,SAN NICOLA ARCELLA,2026
28-08-2023,CALABRIA,COSENZA,078126,SAN PIETRO IN AMANTEA,470
28-08-2023,CALABRIA,COSENZA,078127,SAN PIETRO IN GUARANO,3402
28-08-2023,CALABRIA,COSENZA,078128,SAN SOSTI,2029
28-08-2023,CALABRIA,COSENZA,078135,SAN VINCENZO LA COSTA,2059
28-08-2023,CALABRIA,COSENZA,078117,SANGINETO,1262
28-08-2023,CALABRIA,COSENZA,078131,SANT'AGATA DI ESARO,1697
28-08-2023,CALABRIA,COSENZA,078129,SANTA CATERINA ALBANESE,1183
28-08-2023,CALABRIA,COSENZA,078130,SANTA DOMENICA TALAO,1156
28-08-2023,CALABRIA,COSENZA,078132,SANTA MARIA DEL CEDRO,5125
28-08-2023,CALABRIA,COSENZA,078133,SANTA SOFIA D'EPIRO,2293
28-08-2023,CALABRIA,COSENZA,078134,SANTO STEFANO DI ROGLIANO,1729
28-08-2023,CALABRIA,COSENZA,078136,SARACENA,3400
28-08-2023,CALABRIA,COSENZA,078137,SCALA COELI,788
28-08-2023,CALABRIA,COSENZA,078138,SCALEA,11794
28-08-2023,CALABRIA,COSENZA,078139,SCIGLIANO,1142
28-08-2023,CALABRIA,COSENZA,078140,SERRA D'AIELLO,532
28-08-2023,CALABRIA,COSENZA,078142,SPEZZANO ALBANESE,6726
28-08-2023,CALABRIA,COSENZA,078143,SPEZZANO DELLA SILA,4354
28-08-2023,CALABRIA,COSENZA,078145,TARSIA,1865
28-08-2023,CALABRIA,COSENZA,078146,TERRANOVA DA SIBARI,4715
28-08-2023,CALABRIA,COSENZA,078147,TERRAVECCHIA,584
28-08-2023,CALABRIA,COSENZA,078148,TORANO CASTELLO,4412
28-08-2023,CALABRIA,COSENZA,078149,TORTORA,6090
28-08-2023,CALABRIA,COSENZA,078150,TREBISACCE,8763
28-08-2023,CALABRIA,COSENZA,078152,VACCARIZZO ALBANESE,1010
28-08-2023,CALABRIA,COSENZA,078153,VERBICARO,2650
28-08-2023,CALABRIA,COSENZA,078154,VILLAPIANA,5570
28-08-2023,CALABRIA,COSENZA,078155,ZUMPANO,2640
28-08-2023,CALABRIA,CROTONE,101001,BELVEDERE DI SPINELLO,2027
28-08-2023,CALABRIA,CROTONE,101002,CACCURI,1563
28-08-2023,CALABRIA,CROTONE,101003,CARFIZZI,520
28-08-2023,CALABRIA,CROTONE,101004,CASABONA,2312
28-08-2023,CALABRIA,CROTONE,101005,CASTELSILANO,879
28-08-2023,CALABRIA,CROTONE,101006,CERENZIA,1032
28-08-2023,CALABRIA,CROTONE,101007,CIRÒ,2520
28-08-2023,CALABRIA,CROTONE,101008,CIRÒ MARINA,14482
28-08-2023,CALABRIA,CROTONE,101009,COTRONEI,5331
28-08-2023,CALABRIA,CROTONE,101010,CROTONE,59355
28-08-2023,CALABRIA,CROTONE,101011,CRUCOLI,2883
28-08-2023,CALABRIA,CROTONE,101012,CUTRO,9647
28-08-2023,CALABRIA,CROTONE,101013,ISOLA DI CAPO RIZZUTO,18142
28-08-2023,CALABRIA,CROTONE,101014,MELISSA,3343
28-08-2023,CALABRIA,CROTONE,101015,MESORACA,5911
28-08-2023,CALABRIA,CROTONE,101016,PALLAGORIO,959
28-08-2023,CALABRIA,CROTONE,101017,PETILIA POLICASTRO,8673
28-08-2023,CALABRIA,CROTONE,101019,ROCCA DI NETO,5476
28-08-2023,CALABRIA,CROTONE,101018,ROCCABERNARDA,3212
28-08-2023,CALABRIA,CROTONE,101020,SAN MAURO MARCHESATO,1948
28-08-2023,CALABRIA,CROTONE,101021,SAN NICOLA DELL'ALTO,703
28-08-2023,CALABRIA,CROTONE,101022,SANTA SEVERINA,1914
28-08-2023,CALABRIA,CROTONE,101023,SAVELLI,1060
28-08-2023,CALABRIA,CROTONE,101024,SCANDALE,2866
28-08-2023,CALABRIA,CROTONE,101025,STRONGOLI,6327
28-08-2023,CALABRIA,CROTONE,101026,UMBRIATICO,735
28-08-2023,CALABRIA,CROTONE,101027,VERZINO,1589
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080001,AFRICO,2738
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080002,AGNANA CALABRA,462
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080003,ANOIA,2055
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080004,ANTONIMINA,1186
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080005,ARDORE,5023
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080006,BAGALADI,934
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080007,BAGNARA CALABRA,9503
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080008,BENESTARE,2506
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080009,BIANCO,4337
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080010,BIVONGI,1177
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080011,BOVA,432
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080013,BOVA MARINA,4207
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080012,BOVALINO,8902
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080014,BRANCALEONE,3338
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080015,BRUZZANO ZEFFIRIO,1056
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080016,CALANNA,754
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080017,CAMINI,780
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080018,CAMPO CALABRO,4473
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080019,CANDIDONI,413
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080020,CANOLO,700
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080021,CARAFFA DEL BIANCO,464
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080022,CARDETO,1304
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080023,CARERI,2141
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080024,CASIGNANA,684
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080025,CAULONIA,7004
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080026,CIMINÀ,525
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080027,CINQUEFRONDI,6347
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080028,CITTANOVA,9865
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080029,CONDOFURI,4681
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080030,COSOLETO,758
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080031,DELIANUOVA,3110
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080032,FEROLETO DELLA CHIESA,1532
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080033,FERRUZZANO,749
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080034,FIUMARA,838
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080035,GALATRO,1457
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080036,GERACE,2360
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080037,GIFFONE,1647
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080038,GIOIA TAURO,19845
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080039,GIOIOSA IONICA,7019
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080040,GROTTERIA,2984
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080041,LAGANADI,341
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080042,LAUREANA DI BORRELLO,4730
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080043,LOCRI,12085
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080044,MAMMOLA,2499
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080045,MARINA DI GIOIOSA IONICA,6387
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080046,MAROPATI,1356
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080047,MARTONE,497
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080049,MELICUCCO,4915
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080048,MELICUCCÀ,812
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080050,MELITO DI PORTO SALVO,10626
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080051,MOLOCHIO,2276
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080052,MONASTERACE,3517
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080053,MONTEBELLO JONICO,5741
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080054,MOTTA SAN GIOVANNI,5680
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080055,OPPIDO MAMERTINA,4907
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080056,PALIZZI,1974
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080057,PALMI,18680
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080058,PAZZANO,492
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080059,PLACANICA,1062
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080060,PLATÌ,3774
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080061,POLISTENA,10070
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080062,PORTIGLIOLA,1067
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080063,REGGIO DI CALABRIA,173359
28-08-2023,CALABRIA,REGGIO DI CALABRIA,080064,RIACE,1841
